id,delegation,salutation,name,title,affiliation
8794,China Dialogue Trust,Ms.,Ms. Zhe Yao,Strategic Climate,Strategic Climate Communications Officer
8795,China Dialogue Trust,Mr.,Mr. Robert C J Soutar,Managing Editor,Editorial
8796,China Dialogue Trust,Ms.,Ms. Sarah Catherine,Oppenheimer,Editorial
8797,China Green Carbon Foundation,Mr.,Mr. Jiashun Liu,Secretary General,General
8798,China Green Carbon Foundation,Mr.,Mr. Yeyun He,Director of Public Relations,International Development Department
8799,China Green Carbon Foundation,Mr.,Mr. Yuanqing Hou,Director,Project and Development
8800,China Green Carbon Foundation,Mr.,Mr. Peng Zhao,Associate Research Fellow,Ministry of Natural Resources
8801,China Green Carbon Foundation,Mr.,Mr. Libo Xie,NA,NA
8802,China Green Carbon Foundation,Mr.,Mr. Yongsheng Du,Chairman,NA
8803,China Green Carbon Foundation,Mr.,Mr. Shaocheng Chen,NA,NA
8804,China Green Carbon Foundation,Ms.,Ms. Demin Fu,NA,NA
8805,China Green Carbon Foundation,Mr.,Mr. Jifa Lu,NA,NA
8806,China Green Carbon Foundation,Mr.,Mr. Shuwen Wang,NA,NA
8807,China New Energy Chamber of Commerce,Mr.,Mr. Shaojun Zeng,Academic Vice Chairman and Secretary General,General
8808,China New Energy Chamber of Commerce,Mr.,Mr. Hongjie Wu,Executive President,"Hanergy Carbon Asset Management (Beijing) Co., Ltd."
8809,China New Energy Chamber of Commerce,Mr.,Mr. Bin Fu,General Manager,"Shandong Xintian Reneng Co, Ltd."
8810,China New Energy Chamber of Commerce,Mr.,Mr. Yingjun Wu,Legal Person,Trantree Inc.
8811,China New Energy Chamber of Commerce,Mr.,Mr. Hua Cao,General Manager,Astronergy
8812,China New Energy Chamber of Commerce,Ms.,Ms. Xiaoying Dong,Business Developer,Business Developer
8813,China New Energy Chamber of Commerce,Mr.,Mr. Xiangdong Song,China Quality Certification,China Quality Certification Center
8814,China New Energy Chamber of Commerce,Mr.,Mr. Hu Qin,Director of Research,Environmental Defense Fund
8815,China New Energy Chamber of Commerce,Ms.,Ms. Hao Wang,Project Manager,Environmental Defense Fund
8816,China New Energy Chamber of Commerce,Ms.,Ms. Xiaolu Zhao,Project Manager,Environmental Defense Fund
8817,China New Energy Chamber of Commerce,Ms.,Ms. Jie Yu,China Quality Certification,China Quality Certification Center
8818,China New Energy Chamber of Commerce,Mr.,Mr. Rongzhu Hu,Vice President,Tongwei Group
8819,China New Energy Chamber of Commerce,Ms.,Ms. Guanyi Wu,Trainee,Trantree Inc.
8820,China New Energy Chamber of Commerce,Ms.,Ms. Yi Yuan,General Manager,China Environmental Innovators
8821,China New Energy Chamber of Commerce,Mr.,Mr. Jie Li,General Manager,Guangzhou Clearing Corp
8822,China New Energy Chamber of Commerce,Mr.,Mr. Xin Luo,Vice President of GCL 2. CEO of FCham,NA
8823,China New Energy Chamber of Commerce,Mr.,Mr. Jian Cai,Standing Member and Vice,"Government of Huadu District, Guangzhou City"
8824,China New Energy Chamber of Commerce,Mr.,Mr. Siuchung Ma,President of Guangzhou,Association
8825,China New Energy Chamber of Commerce,Mr.,Mr. Zhong Liu,Deputy Director,Guangzhou Municipal Government
8826,China New Energy Chamber of Commerce,Mr.,Mr. Ting Wang,Deputy Secretary General,Alliance of Carbon Emissions Trading
8827,China New Energy Chamber of Commerce,Mr.,Mr. Chao Liang,Marketing Manager,"LONGi Green Energy Technology Co., Ltd."
8828,China New Energy Chamber of Commerce,Mr.,Mr. Ning Li,Chief Operation Officer,Guangzhou Civil Finance Street Credit Bureau Co.Ltd
8829,China New Energy Chamber of Commerce,Ms.,Ms. Chunxiang Liu,Director,"LONGi Solar Technology Co., Ltd."
8830,China New Energy Chamber of Commerce,Ms.,Ms. Dana Elizabeth Albella,Business Development Director,LONGi Solar Technology (U.S.) Inc.
8831,China New Energy Chamber of Commerce,Mr.,Mr. Kum Wing Wong,Brand Marketing Director,"LONGi Solar Technology Co., Ltd."
8832,Chamber of Commerce,Ms.,Ms. Sandra Valverde Luna,Marketing Manager EMEA,"LONGi Solar Technology Co., Ltd."
8833,Technology Exchange Center,Ms.,Ms. Hongxia Duan,Director of institute for environment and sustainable,Environment and Sustainable Development Institute
8834,Technology Exchange Center,Ms.,Ms. Yukun Liu,Carbon Management Consultant,Carbonstop
8835,Technology Exchange Center,Ms.,Ms. Yanfei Liu,Research Assistant,"The Scientific Information Center for Resources and Environment, Chinese Academy of Sciences"
8836,Technology Exchange Center,Mr.,Mr. Jiansheng Qu,Professor,"The Scientific Information Center for Resources and Environment, Chinese Academy of Sciences"
8837,Technology Exchange Center,Mr.,Mr. Wende Yan,professor,Central South University of Forestry and Technology
8838,Technology Exchange Center,Mr.,Mr. Luhui Yan,Founder&CEO,Carbonstop
8839,Technology Exchange Center,Ms.,Ms. Jingjing Zeng,Associate Professor,"The Scientific Information Center for Resources and Environment, Chinese Academy of Sciences"
8840,China South Low Carbon Academy,Mr.,Mr. Kai Liu,Executive Director,"SinoCarbon Innovation & Investment Co., Ltd."
8841,China South Low Carbon Academy,Mr.,Mr. Jiang Zhan,Chairman Assistant,"Green Forest Treasure Low- carbon Technology Co., Ltd"
8842,China South Low Carbon Academy,Mr.,Mr. Zhibin Chen,Senior Consultant,"SinoCarbon Innovation & Investment Co., Ltd."
8843,Association for Friendship with Foreign Countries,Mr.,Mr. Yongjun Ji,Deputy Director General,Department of American and Oceanian Affairs
8844,Association for Friendship with Foreign Countries,Ms.,Ms. Jun Duan,Consultant Director,Department of American and Oceanian Affairs
8845,Culturas Indígenas del Perú,Sra.,Sra. Tarcila Rivera Zea,Responsable,Dirección Ejecutiva
8846,Christian Aid,Ms.,Ms. Katherine Kramer,Global Lead - Climate Change,Global Lead - Climate Change
8847,Christian Aid,Ms.,Ms. Frances Joanne Mountford,NA,NA
8848,Christian Aid,Mr.,Mr. Philip Akello,NA,NA
8849,Christian Aid,Ms.,Ms. Jennifer Higgins,NA,NA
8850,Christian Aid,Ms.,Ms. Alison Doig,Head of Policy,Department of Policy and Public Affairs
8851,Christian Aid,Ms.,Ms. Liceette Chavaro,NA,NA
8852,Christian Aid,Ms.,Ms. Suratjana Kanjanaphairoj,NA,NA
8853,Christian Aid,Ms.,Ms. Abena Afari,NA,NA
8854,Christian Aid,Mr.,Mr. Ahmed Fathy Ahmed,Mohammed,Youth Love Egypt
8855,Christian Aid,Mr.,Mr. Geoffrey Nansove Kamese,NA,NA
8856,Christian Aid,Mr.,Mr. Pallab Regmi,NA,NA
8857,Christian Aid,Mr.,Mr. Sakhon Songma,NA,NA
8858,Christian Aid,Ms.,Ms. Sheila Tanaka,NA,NA
8859,Development in Bangladesh,Mr.,Mr. MD Foezullah Talukder,Head,Climate Change Program
8860,Development in Bangladesh,Mr.,Mr. Mohammad Mahmodul,Hasan,Climate Change Program
8861,Church’s Auxiliary for Social Action,Mr.,Mr. Sushant Agarwal,Director,NA
8862,Church’s Auxiliary for Social Action,Mr.,Mr. Jayant Kumar,Head of The Programme,Programme
8863,Church’s Auxiliary for Social Action,Mr.,Mr. Dinesh Chandra Vyas,NA,NA
8864,Church’s Auxiliary for Social Action,Sr.,Sr. Programme Coordinator,Programme,Programme
8865,Church’s Auxiliary for Social Action,Mr.,Mr. Sebastián Ignacio Muñoz,Oyarzo,NA
8866,Saving the Atmosphere and the Earth,Mr.,Mr. Mitsutoshi Hayakawa,Managing Director,NA
8867,Saving the Atmosphere and the Earth,Ms.,Ms. Michiyo Tsuchida,Climate Change Policy Advisor,Policy
8868,Saving the Atmosphere and the Earth,Ms.,Ms. Masako Konishi,NA,NA
8869,Saving the Atmosphere and the Earth,Ms.,Ms. Riho Takaki,NA,NA
8870,Saving the Atmosphere and the Earth,Mr.,Mr. Masaki Kotani,NA,NA
8871,Saving the Atmosphere and the Earth,Mr.,Mr. Hiroki Ota,NA,NA
8872,Citizens’ Climate Education Corp.,Mr.,Mr. Joseph Robertson,Global Strategy Director,Strategy
8873,Citizens’ Climate Education Corp.,Mr.,Mr. Ross Astoria,NA,NA
8874,Citizens’ Climate Education Corp.,Ms.,Ms. Isatis Marie Cintron,Rodriguez,Citizens’ Climate Lobby
8875,Citizens’ Climate Education Corp.,Mr.,Mr. James Richard Collis,NA,NA
8876,Citizens’ Climate Education Corp.,Ms.,Ms. Solemi Hernandez,NA,NA
8877,Citizens’ Climate Education Corp.,Mr.,Mr. Andres Felipe Jimenez,NA,NA
8878,Citizens’ Climate Education Corp.,Ms.,Ms. Cathy Orlando,NA,NA
8879,Citizens’ Climate Education Corp.,Ms.,Ms. Sara Elizabeth Wanous,NA,NA
8880,Citizens’ Climate Education Corp.,Mr.,Mr. Jorge Octavio Calderón,Trueba,NA
8881,Citizens’ Climate Education Corp.,Ms.,Ms. Kelly Anne Kryc,NA,NA
8882,Citizens’ Climate Education Corp.,Ms.,Ms. Sandra Adelaide Lefaure,NA,NA
8883,Citizens’ Climate Education Corp.,Mr.,Mr. Clark Joseph Marchese,NA,NA
8884,Citizens’ Climate Education Corp.,Mr.,Mr. Jorge Raúl Martínez Pérez,Tejada,NA
8885,Citizens’ Climate Education Corp.,Ms.,Ms. Malia Liane Menard Elder,NA,NA
8886,Citizens’ Climate Education Corp.,Mr.,Mr. Rafael Pinilla Pallejà,NA,NA
8887,Citizens’ Climate Education Corp.,Ms.,Ms. Christina Stevens,NA,NA
8888,Citizens’ Climate Education Corp.,Ms.,Ms. Brigitte Ludovica F Van,Gerven,NA
8889,Citizens’ Climate Education Corp.,Mr.,Mr. Kasey Lee Cox,NA,NA
8890,Civic Exchange,Mr.,Mr. John Robert Gibson,Fellow,Fellow
8891,Civic Exchange,Mr.,Mr. Chun Yip Lawrence Iu,Associate Researcher,NA
8892,Civicus World Alliance for Citizen Participation,Ms.,Ms. Lyndal Margaret Rowlands,UN Adviser,Advocacy
8893,Civicus World Alliance for Citizen Participation,Ms.,Ms. Cassia Moraes,Founder and CEO,Youth Climate Leaders
8894,Civicus World Alliance for Citizen Participation,Ms.,Ms. Silvia PuertoAboy,Communications,Communications
8895,Clark University,Ms.,Ms. August Andersen Devore,NA,NA
8896,Clark University,Ms.,Ms. Katarina Khinemon Hou,NA,NA
8897,Clark University,Mr.,Mr. Isaac Andrews Stone,NA,NA
8898,Clark University,Ms.,Ms. Kortni Elizabeth Wroten,NA,NA
8899,Clark University,Ms.,Ms. Ruhua Jing,NA,NA
8900,Clark University,Mr.,Mr. Ryan William Kopper,NA,NA
8901,Clark University,Ms.,Ms. Priyanka Shrestha,NA,NA
8902,Clark University,Ms.,Ms. Noronavalona Tsanta,Rakotoarisoa,NA
8903,Clark University,Mr.,Mr. Douglas Edward Dillon Jr,NA,NA
8904,Clark University,Ms.,Ms. Raina Hasan,NA,NA
8905,"Clean Air Initiative for Asian Cities Center, Inc.",Ms.,Ms. Angela Marie Enriquez,Senior Associate,"Partnership on Sustainable, Low Carbon Transport"
8906,"Clean Air Initiative for Asian Cities Center, Inc.",Mr.,Mr. Shivam Shammit Ghai,Assistant,"Partnership on Sustainable, Low Carbon Transport"
8907,"Clean Air Initiative for Asian Cities Center, Inc.",Mr.,Mr. Pablo Gonzalez San Vidal,Intern,"Partnership on Sustainable, Low Carbon Transport"
8908,Clean Energy and Safe Environment Initiative,Mr.,Mr. Eugene Otaigbe Itua,Associate,Policy
8909,Clean Energy and Safe Environment Initiative,Ms.,Ms. Joyce Akasemi Obele Ekee,RESEARCH ASSISTANT,ASSISTANT POLICY
8910,Clean Energy Nepal,Mr.,Mr. Lalmani Wagle,Senior Program Officer,Senior Program Officer
8911,ClientEarth,Ms.,Ms. Alice Bordini Staden,NA,NA
8912,ClientEarth,Mr.,Mr. Benjamin Ichou,Policy Advisor,Forests
8913,ClientEarth,Mr.,Mr. Lawrence John Sidney,Staden,NA
8914,Climate Action Network - Europe,Ms.,Ms. Ulriikka Aarnio,International Climate Policy,Policy
8915,Climate Action Network - Europe,Mr.,Mr. Jesús Abadía,Fundación Energía sin Fronteras,Fundación Energía sin Fronteras
8916,Climate Action Network - Europe,Ms.,Ms. Stephanie Ascencio Serrato,Enginyeria Sense Fronteres,Enginyeria Sense Fronteres
8917,Climate Action Network - Europe,Ms.,Ms. Christiane Averbeck,Director,Klima-Allianz Deutschland
8918,Climate Action Network - Europe,Sra.,Sra. Maria Cristina Bajet Mestre,Ecoserveis,Ecoserveis
8919,Climate Action Network - Europe,Mr.,Mr. Carlos Ballesteros Barrado,Asociación Nacional de,Asociación Nacional de Empresas de Servicios Energéticos - ANESE
8920,Climate Action Network - Europe,Mr.,Mr. Zsolt Bauer,Branch Manager,The Climate Reality Project Europe
8921,Climate Action Network - Europe,Mr.,Mr. Thomas Boyle,Head of Network Development,Climate Action Network - Europe
8922,Climate Action Network - Europe,Mr.,Mr. Stefan Brand,Media Officer,CARE Germany
8923,Climate Action Network - Europe,Ms.,Ms. Nicoletta Brazzola,Member,Swiss Youth for Climate
8924,Climate Action Network - Europe,Ms.,Ms. Angela Cámara Gurruchaga,Global Compact Network Spain,Global Compact Network Spain
8925,Climate Action Network - Europe,Mr.,Mr. Florian Carl,Coordinator,Protect the Planet
8926,Climate Action Network - Europe,Ms.,Ms. Suzana Carp,Head of Advocacy,Sandbag
8927,Climate Action Network - Europe,Ms.,Ms. Gina Marcela Cortes,Valderrama,Women Engage for a Common Future
8928,Climate Action Network - Europe,Ms.,Ms. Anna Cosp Garcia,Network Development Assistant,NA
8929,Climate Action Network - Europe,Mr.,Mr. Simon Yannik Dalcher,Member,Swiss Youth for Climate
8930,Climate Action Network - Europe,Ms.,Ms. María Fandiño,Fundación Jane Goodall,Fundación Jane Goodall
8931,Climate Action Network - Europe,Ms.,Ms. Beatriz Felipe Pérez,Enginyeria Sense Fronteres,Enginyeria Sense Fronteres
8932,Climate Action Network - Europe,Ms.,Ms. Maj Martina Fjällberg,Board Member,Sáminuorra
8933,Climate Action Network - Europe,Ms.,Ms. Joanna Flisowska,Senior Coal Policy Coordinator,Climate Action Network Central and Eastern Europe
8934,Climate Action Network - Europe,Mr.,Mr. Carlos Garcia Paret,Coordinadora de ONGD,Coordinadora de ONGD
8935,Climate Action Network - Europe,Sra.,Sra. Marta Garcia Paris,Ecoserveis,Ecoserveis
8936,Climate Action Network - Europe,Ms.,Ms. Macarena Guajardo,Fundación Basura,Fundación Basura
8937,Climate Action Network - Europe,Mr.,Mr. Malte Hentschke,Policy Officer,Klima-Allianz Deutschland
8938,Climate Action Network - Europe,Mr.,Mr. Cesar Hernandez Maya,Arriba Las Ramas,Arriba Las Ramas
8939,Climate Action Network - Europe,Ms.,Ms. Lucila Izquierdo,Fundación Energía sin Fronteras,Fundación Energía sin Fronteras
8940,Climate Action Network - Europe,Mr.,Mr. David Knecht,Program Manager,Alliance Sud
8941,Climate Action Network - Europe,Ms.,Ms. Veronica Larco Jimenez,Campaigns Coordinator,ProVeg Deutschland e.V.
8942,Climate Action Network - Europe,Mr.,Mr. Adam Leckius,Policy & Network Officer,Policy & Network Officer
8943,Climate Action Network - Europe,Ms.,Ms. Amanda Luchsinger,Fundación Jane Goodall,Fundación Jane Goodall
8944,Climate Action Network - Europe,Mr.,Mr. Dante Maschio,Enginyeria Sense Fronteres,Enginyeria Sense Fronteres
8945,Climate Action Network - Europe,Ms.,Ms. Francielle Mello de Carvalho,Researcher,Instituto Clima e Sociedade - ICS
8946,Climate Action Network - Europe,Mr.,Mr. Javier Molero Segovia,Global Compact Network Spain,Global Compact Network Spain
8947,Climate Action Network - Europe,Ms.,Ms. Seda Orhan,Network Development,NA
8948,Climate Action Network - Europe,Ms.,Ms. Irene Ortega,Coordinadora de ONGD,Coordinadora de ONGD
8949,Climate Action Network - Europe,Mr.,Mr. Reinhold Pape,Director,Air Pollution and Climate Secretariat
8950,Climate Action Network - Europe,Mr.,Mr. Carlos Pesqué Castillo,Technician of Energy and poople,Technician of Energy and poople department
8951,Climate Action Network - Europe,Ms.,Ms. Martina Rapp,Member,Swiss Youth for Climate
8952,Climate Action Network - Europe,Mr.,Mr. Andres Rodriguez,Amayuelas,Coordinadora de ONGD
8953,Climate Action Network - Europe,Ms.,Ms. Celeste Rodriguez Portugues,Events Coordinator,ProVeg Deutschland e.V.
8954,Climate Action Network - Europe,Ms.,Ms. Filomena Ruggiero,Coordinadora de ONGD,Coordinadora de ONGD
8955,Climate Action Network - Europe,Ms.,Ms. Goksen Sahin,Project Manager,NA
8956,Climate Action Network - Europe,Mr.,Mr. Eduardo Sánchez,Coordinadora de ONGD,Coordinadora de ONGD
8957,Climate Action Network - Europe,Mr.,Mr. Borislav Sandov,Campaign Coordinator,NA
8958,Climate Action Network - Europe,Ms.,Ms. Camilla Schramek,Head of Climate Change,CARE International
8959,Climate Action Network - Europe,Mr.,Mr. Patrick Senn,Member,Swiss Youth for Climate
8960,Climate Action Network - Europe,Ms.,Ms. Maria Pilar Sevilla Garcia,Fundación Energía sin Fronteres,Fundación Energía sin Fronteres
8961,Climate Action Network - Europe,Mr.,Mr. Filip Siblik,Campaigner,Hnutí Duha - FoE Czech Republic
8962,Climate Action Network - Europe,Ms.,Ms. Andromachi Sideridou,Greenpeace - European Unit,Greenpeace - European Unit
8963,Climate Action Network - Europe,Ms.,Ms. Rachel Simon,Policy and Advocacy Officer,Climate Action Network - Europe
8964,Climate Action Network - Europe,Mr.,Mr. Sven Teske,Research Director,"University of Technology, Sydney"
8965,Climate Action Network - Europe,Ms.,Ms. Jennifer Katharina Tollmann,Policy Advisor,Third Generation Environmentalism
8966,Climate Action Network - Europe,Ms.,Ms. Marta Tomás Hernando,Global Compact Network Spain,Global Compact Network Spain
8967,Climate Action Network - Europe,Mr.,Mr. Wendel Trio,Director,NA
8968,Climate Action Network - Europe,Ms.,Ms. Jesse Van Schaik,Fridays for Future Netherlands,Fridays for Future Netherlands
8969,Climate Action Network - Europe,Mr.,Mr. Peter William Walpole,Coordinadora de ONGD,Coordinadora de ONGD
8970,Climate Action Network - Latin America,Sr.,Sr. José Alejandro Alemán,Treminio,Centro Alexander von Humboldt
8971,Climate Action Network - Latin America,Sr.,Sr. Antonio Aguilera,Fundación Savia por el,Fundación Savia por el Compromiso y los Valores
8972,Climate Action Network - Latin America,Ms.,Ms. Luiza Alves Alexandre Da,Silva,Ação Educativa
8973,Latin America,Sra.,Sra. Carolina Amaya Tobar,Trabajadora Social,Unidad Ecológica Salvadoreña
8974,Latin America,Sr.,Sr. Javier Andaluz Prieto,Ecologistas en Acción,Ecologistas en Acción
8975,Latin America,Sr.,Sr. Diego Eduardo Aranibar,Esteban,Aymara
8976,Latin America,Mr.,Mr. Juan Auz,Lawyer,Hertie School of Governance gGmbH
8977,Latin America,Sr.,Sr. Aitor Baez Palomo,Climate Change Advisor,Christian Aid
8978,Latin America,Sra.,Sra. Diana de los Angeles,Bugueño Rojas,Corporación de Estudios y Desarrollo Norte Grande
8979,Latin America,Sr.,Sr. Guido Eduardo Calderón Ríos,Coordinador General,Asociación para la Educación y el Desarrollo
8980,Latin America,Ms.,Ms. Fernanda Castro,Rios to Rivers,Rios to Rivers
8981,Latin America,Ms.,Ms. Iris Chévez Valverde,Advisor,Amigos del Viento
8982,Latin America,Sra.,Sra. Lara Contreras Redondo,Head of Advocacy and Research,Oxfam Intermón
8983,Latin America,Sr.,Sr. Jorge De Vicente Benito,Fundación Lonxanet para la,Fundación Lonxanet para la Pesca Sostenible
8984,Latin America,Sra.,Sra. Cristina del Castillo Pastor,Climate Funding Manager,OXFAM International
8985,Latin America,Sr.,Sr. Cristóbal Díaz de Valdés,Cifuentes,Chao Pescao
8986,Latin America,Mr.,Mr. Marcelo do Santos Rocha,Climate Change Officer,Engajamundo
